,Adj Close,Close,High,Low,Open,Volume
2014-12-02,36.10952453987122,39.09456987092588,38.79896339758301,38.13169030560303,37.478374964324956,508799.81842041016
2014-12-03,36.38217026109311,39.389739246109,39.33541882997133,39.39949567463685,39.34620789709473,4995920.135498047
2014-12-04,35.709635506225595,38.661589754394555,38.99949433659364,38.34852121321103,38.94928344117736,31726003.132629395
2014-12-05,35.99790516474914,38.973692646224976,39.014004893646245,39.236819877502455,39.01546647557069,21482372.2366333
2014-12-08,34.52219266120909,37.375986081985474,38.501391645278915,37.17556727279663,38.43041236907962,37654674.11193848
2014-12-09,34.97528381274415,37.86656228855895,37.09192152391054,35.85333241932682,35.37544587065125,44327839.68963623
2014-12-10,32.10783482737733,34.76208048524478,37.240232227432244,36.02773522196961,38.49323831144716,67911866.16821289
2014-12-11,34.664663876953114,37.530275765182466,37.947733697708145,37.617062646026625,36.080445803543086,45990351.44195557
2014-12-12,31.5636752038574,34.17289752488708,35.64196352864076,34.65423389164732,35.855147541839585,83193791.8762207
2014-12-15,31.89924574200441,34.53624599398805,35.59303010754397,34.068547457748394,36.08155917175293,46020276.29394531
2014-12-16,31.519283256347677,34.12481780839539,36.45048141519163,34.596180049987794,33.30188098664857,114022625.73852539
2014-12-17,36.2596976655426,39.257152979797354,36.80649535415648,35.98076489726253,35.122366550033576,70659467.52929688
2014-12-18,39.51245491342161,42.77878117733766,47.68981843516539,41.79512154158019,42.08272103562928,66401383.09173584
2014-12-19,37.84351254522707,39.8321345821991,36.89503945353701,40.87685067268373,40.974269643402096,46694014.73388672
2014-12-22,37.70060621018982,40.24205436909486,38.64030903573607,40.32472149600221,39.893736091293334,-47799959.269714355
2014-12-23,37.12646850556948,39.76396869677734,39.44548615563966,40.37395473545837,40.69046030227659,-26726335.125732422
2014-12-24,36.65625425953675,39.3274728699341,39.149083997131356,39.86156765635681,39.56131925639343,-81752276.82495117
2014-12-26,37.02406827320863,39.76708599311826,39.47606374531557,39.90528753137207,39.57035465312197,-19397925.302124023
2014-12-29,36.77871223091125,39.53323511326599,39.22729874693297,39.264363419692984,39.13141924060059,10634068.173217773
2014-12-30,35.373549851684544,38.04291221182251,38.40973723159789,38.422180631515516,38.97808551156618,-293288.2019042969
2014-12-31,33.77057850999452,36.334631169296244,38.407288178985596,36.436546034927346,38.60849019348143,61872272.6852417
2015-01-02,34.63352390118405,37.278331318893436,37.171882365493786,36.22618772161866,36.98300270799257,27799798.735046387
2015-01-05,31.490950414916995,33.907060126373295,35.403435311523396,34.2441080031586,35.55927441743469,75867718.6340332
2015-01-06,31.588931034423837,34.01256373933413,35.17989319013978,33.4428589484711,34.77651508209226,90870031.62078857
2015-01-07,35.30562868659973,38.014415135376,36.4035431777954,37.216549235961935,35.51590544625853,-19579117.030334473
2015-01-08,37.98457362564088,40.8988818000488,40.265258615966815,39.91416897346494,38.90742836682131,35479169.76928711
2015-01-09,34.789460068527205,37.458637620361344,39.048467359191875,37.97520199722291,40.34921777362061,32989511.170959473
2015-01-12,33.71523705018615,36.30197594227599,36.83787556504825,36.353280845413195,37.06170872508241,23522366.36199951
2015-01-13,33.9786250385437,36.58559436944583,38.506964877243036,35.70524471290588,37.463370991226185,95742585.0769043
2015-01-14,33.312214102233895,35.86805463627627,33.85725066394042,34.65792521266175,33.256641974472046,39026266.36352539
2015-01-15,32.32484320704651,34.80491878910826,36.93050689958193,36.196201528579735,37.56185391596986,24871103.031921387
2015-01-16,35.83301671516418,38.58226622068787,36.82044714863585,36.084205060363786,34.31012896945191,66647156.92443848
2015-01-20,35.332796081192015,38.04364497227476,37.94806654240418,38.0107069978485,39.408452955322275,-32329485.638427734
2015-01-21,35.92926211550903,38.68587734622193,38.54007590058899,38.08451175987244,37.08545371032716,-1405372.7981567383
2015-01-22,38.17520969937135,41.10414488967896,40.624004277465815,38.975463010177634,39.7738052310028,60975513.275146484
2015-01-23,35.59992387681578,38.331274909362804,39.06944402578736,40.65593093449402,40.368314468170155,-19057098.17352295
2015-01-26,36.15517553616334,38.92916985446169,38.255969868743904,38.240517052124005,38.12666849374392,-17254066.609191895
2015-01-27,33.32180007821657,35.878392615478504,36.91911759545897,36.18181665016175,36.57036349247741,42286886.58905029
2015-01-28,32.0273897168274,34.48467446015928,37.779828701660165,35.28566541847232,38.58469220776365,62104059.23614502
2015-01-29,35.16509441159056,37.86305283718872,35.81252670094301,35.11856566545103,34.31710959840396,48229240.33050537
2015-01-30,32.31291416398622,34.79209184443664,36.69355925672912,36.455373791549704,36.300943411132806,65175585.9375
2015-02-02,35.76829445037842,38.51254722561646,36.86696370771793,35.23615004568484,36.077331051300064,16056863.110351562
2015-02-03,37.64456341061401,40.53278255441285,39.89968741976929,40.66408574301147,39.47152192526244,-12324666.017150879
2015-02-04,35.45134268078613,38.171301406311045,39.130354913009654,39.51889485665893,39.08723526243591,21315932.208251953
2015-02-05,37.38528393478393,40.253587119430534,39.52962676345825,39.86512714663695,39.325129738388085,-15248611.083984375
2015-02-06,35.82695878218078,38.575763029525774,39.83896818640136,39.102106958190916,40.36381945570372,25466989.808654785
2015-02-09,34.95444802738953,37.636295599166885,37.56272432099914,37.93870318458556,37.50825712001037,-13029269.873046875
2015-02-10,37.301919938659665,40.163831109024045,39.59907477073668,38.66031750430298,39.16953322955325,12234963.07220459
2015-02-11,36.40552026350406,39.19870096446229,39.24773637187195,39.48479600798035,39.386895529098524,7502462.615966797
2015-02-12,37.9335759255066,40.843966007400496,40.422811769042966,39.90718732469176,40.1212443968048,18156793.055725098
2015-02-13,37.627428095245364,40.51438447653203,40.34304640086364,40.88719382627869,40.4570163698578,13266204.544067383
2015-02-17,37.200801786911,40.05498634863278,40.099066883483886,40.03095170582583,39.902721632141095,-1021475.3723144531
2015-02-18,36.79998089753724,39.623409250366194,39.50303581242369,39.73285887351989,39.6983427626343,5906227.732849121
2015-02-19,36.44622219606018,39.24248727406311,39.54381605708315,39.26830388269042,39.10694522669985,26248581.28967285
2015-02-20,37.5649356375427,40.44704276924131,40.2410859316864,38.63223755200195,39.139749051483136,68807034.29718018
2015-02-23,36.8775295579529,39.70688727803039,39.56652765205382,40.53204561183165,40.50158659280396,-23394532.10144043
2015-02-24,37.23228719673159,40.088889789978055,40.26833877839658,39.912348085342444,39.87278123313905,-353610.53771972656
2015-02-25,36.67722404739379,39.49122578590391,39.94408675901792,39.97953670996088,40.088071279769906,8504664.807128906
2015-02-26,36.38284047257997,39.17428314868164,39.14695894239807,39.01153572471617,39.52835621003723,9578009.861755371
2015-02-27,35.775247457168575,38.52005124830629,39.16745949447633,39.09133995744327,39.184394402328536,46289700.75073242
2015-03-02,37.33794644265748,40.202650302780114,39.711488935928344,39.22525929550167,38.76678803067017,8811027.029418945
2015-03-03,35.98503069227601,38.74594789405825,39.46675122669981,38.51253155972293,39.68139033270256,37922813.85803223
2015-03-04,35.43869726254272,38.15771051724241,37.84599546780393,37.784167098892226,38.30792969451903,22477805.14678955
2015-03-05,36.10396835725402,38.87397761405944,38.90102373345948,39.14292379595946,37.78681866638183,-6581230.545043945
2015-03-06,33.372367031417866,35.93282438072205,38.584577582839955,36.1436188605652,39.40919546697998,118806319.0109253
2015-03-09,35.58196026910403,38.311924513244634,37.1301314728546,37.956466569778456,36.34329011741639,-32278605.59387207
2015-03-10,32.41837657684326,34.905662030136085,36.06659578691102,35.46396495826721,36.63744628387454,68242610.35003662
2015-03-11,33.63640493713376,36.2170850610504,36.00709867747497,36.37469208724974,36.073485401214555,-1562949.6353149414
2015-03-12,36.739088246826185,39.55788899002076,38.726057943817125,37.855096044494644,37.0583618313141,-1650703.7536621094
2015-03-13,34.65421407231139,37.31297933683777,39.011765956665045,37.13002136817934,38.9366009245758,77696374.0814209
2015-03-16,37.69735527966307,40.58963690867617,39.414168799514755,38.807185174285905,38.32965267286684,20108884.103393555
2015-03-17,35.97843643266296,38.73882118124391,38.72341093229673,39.44289237686158,39.299930521820045,-18601857.290649414
2015-03-18,38.34568712588501,41.28770826347349,41.60532226283263,38.458749576446536,38.525081501464825,132836024.31945801
2015-03-19,36.26481409648133,39.04718250399782,39.37567468617246,40.90829552954102,41.138158842544556,-28951799.197387695
2015-03-20,38.09617155418397,40.08002688716127,39.9669054924469,40.12677850154114,39.607116223434474,69082586.46697998
2015-03-23,36.79939855442808,39.155105477722145,39.68984282919311,40.08461752186585,40.10231047889707,-61296628.47747803
2015-03-24,35.595835525756854,37.98092598834228,38.77676820687867,38.32398550708007,39.02565395164493,-6367686.134338379
2015-03-25,33.1631645249939,35.43109064468382,37.954622300827054,35.70298356172182,38.326766720443715,82757213.02642822
2015-03-26,34.1932920717926,36.57150647665404,35.51089262025451,35.64907012377927,34.54780545529178,39419540.89508057
2015-03-27,35.21443020187377,37.69140574493406,36.70369594796753,37.57682362641907,36.824982969467186,-8273816.293334961
2015-03-30,37.58081170402525,40.247045128860464,40.00434303829957,39.61446405538942,37.87228696710201,-2010025.9231567383
2015-03-31,34.79404775033572,37.274750594039915,38.4321979005432,38.09364437965394,39.328050997634875,38812137.326049805
2015-04-01,34.753799572586075,37.24381161755372,36.87068700630189,36.36765757362366,37.80853723481749,33704390.19012451
2015-04-02,35.908412059494026,38.49168690826417,38.276881182525614,38.212663418838474,37.30977154234313,-17133425.13885498
2015-04-06,37.02175254710389,39.68506322817993,39.70643073829649,37.83699340963747,38.61162369473266,32160855.946350098
2015-04-07,35.86659443727109,38.44683793782045,39.34236455331421,39.996509347457874,39.7778594827881,-10328851.734924316
2015-04-08,36.6260121855469,39.26086946311952,38.80110681323242,38.87736223884585,38.74391482246398,12879833.503723145
2015-04-09,37.12881020370483,39.799871374053964,39.49526806867979,38.82755524003602,38.956109272232055,9297688.949584961
2015-04-10,37.649967416366565,40.358523771133434,40.02190945249936,40.43089924822999,40.183914614120454,-356655.7907104492
2015-04-13,36.062004355041495,38.656284610443095,39.97977373744203,39.53497532118226,40.06007866227725,8868014.120483398
2015-04-14,36.66995080288697,39.307971580245976,38.62385418829348,38.312924909530636,38.47701581465148,8781076.63116455
2015-04-15,37.34122174543762,40.027534805862445,40.251102333084106,40.47857852494815,39.991325779281595,37294129.68902588
2015-04-16,36.7608834499359,39.40546461605834,39.528380273834244,39.39665379803466,39.3767674824677,-5375491.331481934
2015-04-17,34.36834195599366,36.84079328302002,37.62384526200867,36.448219110366836,38.118263683349596,129239564.22729492
2015-04-20,37.19288144973757,39.86853600175476,39.43482919715882,39.66889620735168,38.68802115928651,-37238360.008239746
2015-04-21,36.297306521865806,38.908556692504874,39.69874995649718,39.25490197250366,40.32028842689513,-7799835.789489746
2015-04-22,37.25589362117006,39.93608745349118,39.32254811653138,38.65412605181885,38.865401668350245,9672516.020202637
2015-04-23,37.25399723077393,39.93403554963686,40.318092258697504,39.84704465010074,39.13733959867858,34862206.57501221
2015-04-24,37.34262870909117,40.02906559561154,39.760178331100434,40.40177867478937,40.57146112126162,-17535793.725585938
2015-04-27,36.16360716964721,38.76519319358826,40.09731051893618,39.145526139343275,40.46212615722655,18746868.922424316
2015-04-28,37.071074386459344,39.737973382797236,38.76770859065249,38.00600453428652,38.32365935707091,21296296.18988037
2015-04-29,35.981813245849594,38.57033550373836,39.0843998538208,38.850420679672254,39.63264515049744,56274024.44000244
2015-04-30,34.346496487655656,36.81738279328923,38.08016573577882,36.85622291188048,37.814625284149145,71498447.8729248
2015-05-01,37.479080438629154,40.175305802032426,39.051862452972415,39.4980685554352,38.04440323306275,-8389241.633605957
2015-05-04,37.252096605499275,39.93198399261473,40.2314958431549,40.742503285232544,40.267302331665036,-19081081.79626465
2015-05-05,34.581198528915394,37.06898289479065,39.0661607899475,37.384420897033664,39.293234740280184,42758766.064453125
2015-05-06,34.79412611042784,37.297190877197266,37.67745919360354,36.34562252510074,37.76679450503539,48348833.34197998
2015-05-07,36.20058278541566,38.80482980972292,37.90776843818665,38.27185105607603,36.81984486230468,-12018878.540039062
2015-05-08,38.59493205085755,41.371464340087925,40.85928383856199,41.4880476507721,40.77196212976071,74855281.32781982
2015-05-11,36.38854692817691,39.006327295715295,39.821780866882335,39.676519350555395,40.279772136062604,-35381453.81317139
2015-05-12,35.985081643356324,38.57385534248354,38.3287637477722,37.552170196777325,37.75314661096195,41895321.81854248
2015-05-13,36.29656810787964,38.90772713710024,39.451063448822,39.49426033082577,39.42407487165829,1877640.0314331055
2015-05-14,38.354384971664416,41.113603319320674,40.349313100036625,40.24653083470156,39.90982056118773,13747917.970275879
2015-05-15,37.56668223139954,40.269201446029655,40.05494659518433,40.538622201263394,40.671897378265385,-4236442.364501953
2015-05-18,37.83612490638731,40.55807471765138,40.55810876380923,40.201251160125764,39.76674667063901,2251829.788208008
2015-05-19,37.29972605764772,39.983022506088275,40.22284878507995,40.36192149974059,40.664283311187745,6497276.550292969
2015-05-20,37.00639161833192,39.66865173646542,40.170747380600034,39.72589964132692,39.978895379699736,13905357.524108887
2015-05-21,37.553259399627706,40.254828547317516,39.90447354759215,39.65227791850285,39.37610210966491,598117.6498413086
2015-05-22,36.75542270352173,39.39960069209286,39.617905735733046,39.98588983969114,39.838316963516235,115325.86212158203
2015-05-26,34.74770473223876,37.2474978672486,39.03765358396913,37.02532889875795,39.033463166671766,72224978.89099121
2015-05-27,37.669037468261735,40.37892563912965,39.396202307601925,38.83363741017152,38.131193967330944,9844291.227722168
2015-05-28,36.75658765629578,39.40084091917416,39.02649654676816,39.701298399078325,39.823820563308715,-92052.32849121094
2015-05-29,35.533696963516206,38.0899761491394,39.08059013380435,38.52083680146788,39.491971575317365,46516237.47711182
2015-06-01,36.5428758938904,39.171803535034144,39.13170834393307,38.669639360351596,38.979381833114644,11427620.574951172
2015-06-02,36.30287858462523,38.91448255067442,39.08576651313783,38.5070961732483,38.25864718318175,13122252.38647461
2015-06-03,36.95324793000793,39.61161934730532,39.689735183273314,39.81949176858521,39.754325114196774,13753176.023864746
2015-06-04,35.07185164842224,37.594924763153074,38.69282094296264,37.80042839549253,38.47972593299863,79150847.87597656
2015-06-05,35.54359284890748,38.10058284336853,37.79249542927553,37.74401143826293,37.77669358851628,17189012.449645996
2015-06-08,34.65260205282593,37.14550947044373,37.76759215496824,37.714234738327036,38.13327906887815,-12116931.27746582
2015-06-09,35.43578078109738,37.98502665397643,37.632330992981,37.4720544881134,37.28990181292724,26063674.42626953
2015-06-10,38.00882016215516,40.74317497187806,40.50672029763797,39.59817645854187,38.93670181237792,49801819.76623535
2015-06-11,37.616324909057624,40.32246135432433,40.236858536697355,40.8861827913361,40.823950439285284,-26456596.520996094
2015-06-12,35.47790781881716,38.03016251039128,39.119622680541994,38.324869606674184,38.951189154815694,61678871.94824219
2015-06-15,35.341546818984995,37.88397956361388,37.24880995919801,36.93141464819334,37.140059871398904,25542832.000732422
2015-06-16,36.91693819136049,39.57278699298095,39.16860074969483,38.86755107754519,38.42566826284789,-13209707.279968262
2015-06-17,36.848007771789526,39.498828572525014,39.94335248243709,39.30673634167482,40.18980486109922,46700595.41931152
2015-06-18,38.598178799911494,41.374930977416994,41.48609267999268,40.26042322177122,40.16025869841005,69870748.59466553
2015-06-19,36.723689717437736,38.33973623931888,38.57113207408142,39.28337661338804,39.78660131874082,11824507.153320312
2015-06-22,37.84763873860169,40.05223099015811,40.19251458041384,40.502092974792504,39.995368762985265,-36803878.42254639
2015-06-23,37.43579413732911,39.74082713011168,39.574878907897954,39.7168593708038,39.88072992601016,-7997436.7111206055
2015-06-24,35.76009742915343,38.01723836682132,39.27113819830322,38.452167966659545,39.220849965423554,24800929.974365234
2015-06-25,35.74407438520814,38.0401275976715,38.45341666738892,38.21996022367861,38.72506518952946,21264794.500732422
2015-06-26,36.23102343765257,38.587426858367905,38.248172136062635,38.03130373149111,38.21800462940979,25556374.618530273
2015-06-29,32.150745351211526,34.255713029174814,37.92410973620608,34.59683378312684,36.42590697126769,120080201.59606934
2015-06-30,34.66779469613647,36.95724182723998,35.91549894718932,36.581205748825056,36.86682995336915,49939016.28417969
2015-07-01,36.59493747892762,39.02635918394472,38.04714852780151,38.43099295213318,38.07637559790038,300166.09649658203
2015-07-02,35.821192788482676,38.21218324414062,38.35797723570252,38.33946210423278,38.466109877609256,-11215816.090393066
2015-07-06,35.29124699974059,37.64693825117493,37.747542721313465,36.96290918684386,36.107936855438226,21448188.842773438
2015-07-07,36.90731582853698,39.37085343482971,38.655466811492914,36.217294561660765,38.497765458267224,74944414.55993652
2015-07-08,33.143771524475085,35.356051128219605,37.13002849227905,37.272574302200326,37.70393546766661,37413818.36090088
2015-07-09,34.94005162538147,37.27227786361695,38.45237039691165,38.01367537982176,38.63246532550045,15767170.999145508
2015-07-10,37.7002988749237,40.21675866516114,38.99177413021849,38.079433800292975,38.68739469358826,9046241.702270508
2015-07-13,38.74095255888366,41.32682972166444,40.63247288970945,42.01284866436765,40.25529914039612,-5877212.0193481445
2015-07-14,38.326754839675885,40.88504030427546,40.77465450263975,40.71220754295348,40.09799948924251,-15551406.187438965
2015-07-15,37.41749083660889,39.91508841230774,40.154217401168864,40.24557779507447,40.50849437753297,17279573.182678223
2015-07-16,38.70315943659975,41.2865273863373,40.780766143554644,41.26525319140623,40.93757876652529,23037943.128967285
2015-07-17,37.9616008864441,40.495515779418895,40.33848922665405,40.480979579605076,40.547960604217536,1497941.1834716797
2015-07-20,37.70140423782348,40.217921590347316,40.59454163049321,40.42886037605285,40.49631360948183,-13559815.100097656
2015-07-21,36.63202620732113,39.07718103144839,39.66226117082212,39.152389649047876,39.72202233319095,13410551.023864746
2015-07-22,36.418953860702544,38.84987011680602,38.702541029632584,38.83969025711062,38.173726251998914,22434037.300109863
2015-07-23,35.535689685821524,37.90763450509647,38.990242256958,37.90222423091126,39.429945115646376,19813817.48199463
2015-07-24,34.04190721780398,36.314180980422975,37.826925460266125,36.323256082611096,38.010235663558916,45557715.08483887
2015-07-27,34.100769928695655,36.376976473922724,36.13539669593811,36.21063421594238,36.29573232856751,46072885.16540527
2015-07-28,37.41175744192503,39.9089295705719,39.005005046340955,37.76623026063538,37.37717461813352,26149361.741638184
2015-07-29,37.89449940411376,40.42392077505494,40.18692941090396,40.356828594177244,39.53534849604799,9169863.789367676
2015-07-30,37.15439005883789,39.63440442686459,39.426856968338,39.3589356881256,39.597309821731585,2714610.2630615234
2015-07-31,36.600996894790654,39.04407851649481,39.725151415695194,39.84527283833313,40.45368741854858,23258564.04876709
2015-08-03,36.018965769516,38.42318705049132,38.54830009034731,37.88813514826964,38.78285314726256,29977285.528564453
2015-08-04,35.96840909700015,38.36926187290956,38.656010993164045,38.663464957931524,38.31806258384705,-8051763.005065918
2015-08-05,36.96603638539122,39.43348572105407,39.928299107238786,39.63912761114503,39.467467453323394,10521681.37664795
2015-08-06,35.03280406460573,37.37118105773925,38.57379092491149,37.11866349365232,39.031908325668354,42078627.502441406
2015-08-07,35.376107830078126,37.73743461030577,36.82978316845703,37.25664067689513,36.92538419955446,30091344.346618652
2015-08-10,38.27307374372862,40.827777608856195,40.23585711947632,40.23824864530948,39.082805558181775,-11158093.338012695
2015-08-11,35.294889464477535,37.65078539865115,38.1481332891388,37.690531806549075,38.4525875762329,43423137.16583252
2015-08-12,36.23648377253724,38.65524400880432,38.27781591702271,35.86422639279175,36.733593801391635,83242265.94543457
2015-08-13,36.04489042318727,38.450842745498676,38.95290830827332,39.83114277124022,39.33560372802734,-29853616.761779785
2015-08-14,36.797730836242636,39.25391459774784,38.80488259757996,39.12051397662353,38.50359017286681,-16597388.334655762
2015-08-17,37.65581416073607,40.16928948863222,39.90360048590085,38.7434495816498,38.87357304026796,9361986.682128906
2015-08-18,36.44719032534792,38.880000530792245,39.46449557217409,40.252105480834956,40.306202203231834,1960324.0051269531
2015-08-19,35.03795339283752,37.37669928225708,38.63401389596561,37.11634485772706,38.350478099929774,108169226.11694336
2015-08-20,31.789376379714923,33.911300492004386,37.17890489355466,34.6235210952301,36.16336420236206,81037132.35778809
2015-08-21,27.976180835357667,29.84356263502505,33.713145399108896,30.141039295608522,32.70859395973204,211319067.17071533
2015-08-24,23.98907968664551,25.59032653820799,29.813598613754294,18.731905449172984,31.333806738449113,287488886.25946045
2015-08-25,26.64276711853026,28.421173703186042,31.440277801223743,31.864238751815805,31.94403595820617,46238099.77874756
2015-08-26,36.221461750289905,38.63918143711854,32.99321232691955,33.47985279701234,30.58802786306765,52325233.66851807
2015-08-27,38.03728333190918,40.57624935755922,38.83563508518981,40.34038145921329,37.990167729598994,1237041.909790039
2015-08-28,35.8372940091858,38.229384901550276,37.55791916189574,40.021242345245355,37.89568658161926,-80043759.7290039
2015-08-31,33.75063895765686,36.00342762144467,36.482837776596085,37.24788810456849,36.693617724594134,-22809334.80987549
2015-09-01,28.97427067846681,30.90827629023744,32.45067311567689,30.960093696441646,31.803522724090556,97795911.27624512
2015-09-02,35.21910662741092,37.56994753620913,35.44246052259831,35.69973922842408,35.855317921127295,-39466542.515563965
2015-09-03,34.45214286318969,36.751800981613144,38.3125533243408,38.10872102709965,37.41053068740845,-6802471.528625488
2015-09-04,31.355315261367792,33.448259087753286,33.043119307724,33.5735517454529,33.30588715940857,63118484.2666626
2015-09-08,37.23148292103576,39.71659260281376,38.66017892393495,38.4215330081787,37.965623107559196,-46950013.74053955
2015-09-09,32.67712968127441,34.85830335359191,39.05369722633361,36.05687180445864,40.158254701202395,21194325.53100586
2015-09-10,34.560827716400155,36.86771116873169,35.59162558688354,36.0191555589447,33.46538640069582,37561211.10076904
2015-09-11,35.058401084167485,37.39850825779723,36.00342484585573,36.339443832885735,36.17673419833375,-7910635.284423828
2015-09-14,33.88795964634707,36.14995025642395,36.52708981129456,37.128552589096074,37.70479396006775,-29959258.38317871
2015-09-15,36.43509318031312,38.86706763616942,38.51026340255737,37.188670202392586,36.63658683241272,23590030.39855957
2015-09-16,36.84023194166565,39.299274074707,38.927713871170056,39.19926911181642,38.816348289443965,8437110.298156738
2015-09-17,35.343659373611445,37.70279374111939,40.44351147151184,38.68916115516663,38.86148703849793,189591084.96398926
2015-09-18,32.087684413681046,33.21330398056031,34.70856318742372,33.55718863612367,33.65264380264284,40388087.90283203
2015-09-21,34.494645433303845,36.28337628254698,35.311471810226436,35.62776250357058,36.20178361553954,-56191126.52435303
2015-09-22,31.89777195536803,33.65624468693542,32.86484066960145,33.215469050506584,33.64353949229431,43083181.16455078
2015-09-23,32.79411482038881,34.671534858581566,34.92336445310971,35.0003067916565,35.24722584259035,-31010720.442199707
2015-09-24,32.603018777832034,34.508861279067986,34.100858285476676,32.86226277760315,33.51279797837827,65122664.453125
2015-09-25,33.052961395858745,35.014349376373275,36.488306623611436,35.44342263096618,37.13049565513609,34633191.03393555
2015-09-28,28.594191540008552,30.303566365890532,32.92199375904846,31.053696224777212,33.379986962142965,55054791.830444336
2015-09-29,31.23180499404907,33.11921271620179,32.29972055465697,32.50446690573119,31.186913416183472,22306161.700439453
2015-09-30,35.157270092193585,37.29863913633727,35.91621460621644,35.992213818191516,35.398122396942114,21638036.630249023
2015-10-01,34.36900252349855,36.47335521192932,36.07500757572936,35.56140059028627,36.70595971995547,5235544.430541992
2015-10-02,36.617351947235136,38.85940713876343,38.31239759312439,34.60524149400328,33.60350748937989,97304348.95629883
2015-10-05,38.42733342222593,40.78018466073607,40.728791064559914,42.13919726388551,41.32425760765079,-24838536.405944824
2015-10-06,35.75633342155459,37.94564874688717,38.78479974786379,39.28163370495605,40.06674836817933,-7021679.611206055
2015-10-07,36.99486085745241,39.259999238266005,38.896689607193,38.57668020718384,39.02250539031982,20992533.795166016
2015-10-08,37.675329391204826,39.98211708641054,39.82819619079589,38.930182464355454,38.19538113337708,47674789.81628418
2015-10-09,36.57301846073912,38.812342498291,38.99747118362427,40.00736685108947,40.221098909225475,-11769763.276672363
2015-10-12,36.21503560116574,38.43240960281372,38.23711896076966,38.933413311660786,38.7783879205017,-41974066.552734375
2015-10-13,34.61314153709412,36.73244618838498,38.367658439819365,37.38427415362548,37.462604687789906,19648820.263671875
2015-10-14,34.088954953994744,36.176148223525985,36.67768406523132,36.35726541731262,37.06849430276489,23478356.939697266
2015-10-15,37.41898894587706,39.710127101165796,38.613158798721315,37.48365565873718,37.09667269406128,53410038.60626221
2015-10-16,36.93532353587341,39.19681870597839,38.83770889772029,39.42092037002564,39.82779526817322,16523971.334838867
2015-10-19,36.29138437208559,38.51346855305479,38.28665342321776,38.425083363891616,38.115104350616434,-16201652.80303955
2015-10-20,35.734454765518194,37.92238530880741,38.512171930358875,38.419601158996585,38.28495790991212,4959717.4880981445
2015-10-21,34.51741201016239,36.63088136692812,38.10681917204283,37.118006249633765,38.7388700285492,32351350.268554688
2015-10-22,38.223510775863645,40.56387493875124,39.729026522033706,37.604784255401626,37.59606508052062,95802651.97143555
2015-10-23,38.9226445884552,41.305827051086425,41.24386826145934,41.981668570648196,42.02116067507933,27090630.94177246
2015-10-26,36.98094434370424,39.245251241790754,39.180886981781015,39.99164336076356,39.922532736450194,-43355598.28643799
2015-10-27,36.374217580886835,38.60136793019106,38.65543519306948,38.5084634771118,38.23278517665099,2018049.3194580078
2015-10-28,38.60123250195315,40.96473116903684,40.63524921257019,38.9701684682465,39.276721358734136,63868999.798583984
2015-10-29,37.36417119702145,39.65192887313842,39.85767338963316,40.64493070245362,40.16462331484985,-13311922.401428223
2015-10-30,36.14506024578856,38.35817330879212,39.57273623753355,39.04132707975768,40.04934320220946,53116201.612854004
2015-11-02,38.73344167929079,41.10502515150452,40.45581478176882,39.36575749528501,38.68602152276611,-11255968.675231934
2015-11-03,38.1354911373291,40.470460286010734,40.749830820297234,40.54932285433961,40.461842071975695,15845163.369750977
2015-11-04,36.92454740461733,39.18536606437681,39.8124530037384,39.64150366113279,40.963088068542504,10833252.409362793
2015-11-05,36.76317932121279,39.014120323516835,39.10045921464538,38.69888443095397,39.08250233059695,1668074.8275756836
2015-11-06,36.714791920074475,38.96277331010438,38.578050462020826,38.24128846307377,38.559667081253025,41288636.10534668
2015-11-09,34.891851788894655,37.02823737571717,38.050108128540046,37.03256422178649,38.42440065382385,47524268.89038086
2015-11-10,36.24449510565188,38.463710947814945,37.61558449224856,38.07106945234679,36.86145989947511,-20970353.498840332
2015-11-11,35.470663974929806,37.64249709596251,38.52453583374023,38.619284787124656,39.18061208010866,-4905936.309814453
2015-11-12,33.17544003565979,35.20672363316345,36.64687868719483,35.62493214106749,36.36664140869141,57300760.34698486
2015-11-13,32.49880813571164,34.488676765060404,35.24722738157652,34.6552617522583,35.36666543739318,66296392.80090332
2015-11-16,36.91448561654664,39.174698592742914,37.74610523126222,35.94891080235291,34.698515058242805,9146712.986755371
2015-11-17,35.83023767329405,38.02410370124815,39.04960897424314,39.27815364888002,39.8136403569946,24311081.19354248
2015-11-18,38.897601440414434,41.279236707641616,40.36656971762085,39.352015308197,38.53517526359556,23913651.081848145
2015-11-19,37.22157802072144,39.500578670303355,39.52427997975161,40.86951781739805,40.89143736177061,-9794736.399841309
2015-11-20,37.67596842196656,39.98280860934449,40.281684145462066,40.256260887649546,40.43388966516113,12364522.972106934
2015-11-23,36.94077383422851,39.202605182922355,39.475628583160386,39.22807690847779,39.60831425935365,-15454627.621459961
2015-11-24,37.1422316508789,39.41641739430236,39.18143582809449,38.02599810543825,37.856607346817015,33875921.2097168
2015-11-25,36.90253363325499,39.162006611358635,39.06802198648066,40.076520951156624,40.107199992248525,-25927114.010620117
2015-11-27,37.02555355538942,39.29256218089296,39.10744301394652,39.16342064843752,39.30186829235839,-18830270.191955566
2015-11-30,35.993143059616074,38.19693700044249,39.102425889404316,38.70730511735536,39.447721342544554,69745930.6427002
2015-12-01,38.19693725614931,40.53569775019838,39.931808200332625,39.28558074815368,38.84607411106873,21636248.362731934
